2018-02-06 17:38:40.2337 |  Info | Program | Grand Theft Multiplayer Server v0.1.640.64 
2018-02-08 15:00:43.2588 |  Info | ServerAPI | Loaded Home ID:13 
2018-02-08 15:00:43.2588 |  Info | ServerAPI | Loaded Home ID:14 
2018-02-08 15:00:43.2588 |  Info | ServerAPI | Loaded Home ID:15 
2018-02-08 15:00:43.2588 |  Info | ServerAPI | Loaded Home ID:16 
2018-02-08 15:00:43.2588 |  Info | ServerAPI | Loaded Home ID:17 
2018-02-08 15:00:43.2588 |  Info | ServerAPI | Loaded Home ID:18 
2018-02-08 15:00:43.2588 |  Info | ServerAPI | Loaded Home ID:19 
2018-02-08 15:00:43.2588 |  Info | ServerAPI | Loaded Home ID:20 
2018-02-08 15:00:43.2744 |  Info | GameServer | Resource lsrp started. 
2018-02-08 15:00:43.2901 |  Info | IPLloading | IPL Interios werden geladen... 
2018-02-08 15:00:43.2901 |  Info | IPLloading | IPL Interios erfolgreich geladen... 
2018-02-08 15:00:43.2901 |  Info | Main | -> Player House Limit: 300 
2018-02-08 15:00:43.2901 |  Info | Main | -> House Safe Limit: $5.000.000 
2018-02-08 15:00:43.2901 |  Info | Main | -> House Weapon Limit: 10 
2018-02-08 15:00:43.2901 |  Info | Main | -> House Furniture Limit: 25 
2018-02-08 15:00:43.2901 |  Info | Main | -> Dimension Reset On Death: Enabled 
2018-02-08 15:00:43.2901 |  Info | Main | -> Save Interval: 00:02:00 
2018-02-08 15:00:43.2901 |  Info | Property | Loading oldskool properties... 
2018-02-08 15:00:43.2901 |  Info | Items | Items Lod 
2018-02-08 15:00:43.3057 |  Info | VehicleSpawner | load Owned Vehicles 
2018-02-08 15:00:43.3213 |  Info | Main | Loaded 7 houses. 
2018-02-08 15:00:43.3213 |  Info | Items | Klamottenladen Lod 
2018-02-08 15:00:43.5401 | Debug | GameServer | Announcing self to master server... 
2018-02-08 15:00:43.8057 |  Info | Property | Loading oldskool properties... 
2018-02-08 15:00:43.8057 | Error | ScriptingEngine | EXCEPTION IN RESOURCE lsrp INSIDE SCRIPTENGINE Property Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: System.Dynamic.ExpandoObject enthält keine Definition für doormanager.
   bei CallSite.Target(Closure , CallSite , Object )
   bei System.Dynamic.UpdateDelegates.UpdateAndExecute1[T0,TRet](CallSite site, T0 arg0)
   bei IcaroRPG.Property.Newskool..ctor(Boolean locked, Boolean forsale, Int32 hid, Int32 price, Vector3 ev, Int32 doormodel)
   bei IcaroRPG.Property.OnStart()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<InvokeResourceStart>b__26_0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass19_0.<MainThreadLoop>b__0(Object <p0>)
2018-02-08 15:00:51.3847 | Error | ServerAPI | EXCEPTION IN SHARED API System.NullReferenceException: Der Objektverweis wurde nicht auf eine Objektinstanz festgelegt.
   bei HouseScript.House.SetOwnerHandle(Client player)
   bei HouseScript.Main.<>c__DisplayClassc.<House_PlayerJoin>b__a()
   bei GrandTheftMultiplayer.Server.API.ServerAPI.<>c__DisplayClass452_0.<delay>b__0(Object sender, ElapsedEventArgs args)
2018-02-08 15:01:00.7450 | Error | ScriptingEngine | EXCEPTION IN RESOURCE lsrp INSIDE SCRIPTENGINE Main System.NullReferenceException: Der Objektverweis wurde nicht auf eine Objektinstanz festgelegt.
   bei HouseScript.House.SetOwner(Client player)
   bei HouseScript.Main.House_ClientEvent(Client player, String event_name, Object[] args)
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass58_0.<InvokeClientEvent>b__0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass19_0.<MainThreadLoop>b__0(Object <p0>)
2018-02-08 15:01:04.3392 | Error | ScriptingEngine | EXCEPTION IN RESOURCE lsrp INSIDE SCRIPTENGINE Main System.NullReferenceException: Der Objektverweis wurde nicht auf eine Objektinstanz festgelegt.
   bei HouseScript.House.UpdateBlip()
   bei HouseScript.Main.House_ClientEvent(Client player, String event_name, Object[] args)
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass58_0.<InvokeClientEvent>b__0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass19_0.<MainThreadLoop>b__0(Object <p0>)
2018-02-08 15:01:09.3241 | Error | ScriptingEngine | EXCEPTION IN RESOURCE lsrp INSIDE SCRIPTENGINE Main System.NullReferenceException: Der Objektverweis wurde nicht auf eine Objektinstanz festgelegt.
   bei HouseScript.House.UpdateBlip()
   bei HouseScript.Main.House_ClientEvent(Client player, String event_name, Object[] args)
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass58_0.<InvokeClientEvent>b__0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass19_0.<MainThreadLoop>b__0(Object <p0>)
2018-02-08 15:02:43.5528 | Debug | GameServer | Announcing self to master server... 
2018-02-08 15:02:56.1478 |  Info | GameServer | Stopping lsrp 
2018-02-08 15:02:56.3666 |  Info | IPLloading | Ipl Interios gelöscht... 
2018-02-08 15:02:56.6948 | Error | ScriptingEngine | Unhandled exception caught in Main from resource lsrp System.NullReferenceException: Der Objektverweis wurde nicht auf eine Objektinstanz festgelegt.
   bei HouseScript.House.Destroy(Boolean exit)
   bei HouseScript.Main.House_Exit()
   bei GrandTheftMultiplayer.Server.API.API.invokeResourceStop()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<InvokeResourceStop>b__28_2()
2018-02-08 15:02:57.6011 | Error | ScriptingEngine | Unhandled exception caught in ConnectionManager from resource lsrp Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: NULL kann nicht in int konvertiert werden, da dieser Werttyp nicht auf NULL festgelegt werden kann.
   bei CallSite.Target(Closure , CallSite , Object )
   bei System.Dynamic.UpdateDelegates.UpdateAndExecute1[T0,TRet](CallSite site, T0 arg0)
   bei IcaroRPG.ConnectionManager.OnResourceStop()
   bei GrandTheftMultiplayer.Server.API.API.invokeResourceStop()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<InvokeResourceStop>b__28_2()
2018-02-08 15:03:01.6797 |  Info | GameServer | Stopped lsrp. 
2018-02-08 15:03:01.6797 |  Info | GameServer | Starting lsrp 
2018-02-08 15:03:01.8828 | Error | GameServer | Error/warning while compiling script! 
2018-02-08 15:03:01.8828 | Error | GameServer | Error (CS0165) at d:\home\sid_341610\gta5\resources\LSRP\House.cs:449: Verwendung der nicht zugewiesenen lokalen Variablen 'sender' 
2018-02-08 15:03:01.8828 |  Info | GameServer | Resource lsrp started. 
2018-02-08 15:03:23.2132 |  Info | GameServer | Stopping lsrp 
2018-02-08 15:03:23.2132 |  Info | GameServer | Stopped lsrp. 
2018-02-08 15:03:23.2132 |  Info | GameServer | Starting lsrp 
2018-02-08 15:03:23.4007 | Error | GameServer | Error/warning while compiling script! 
2018-02-08 15:03:23.4007 | Error | GameServer | Error (CS0103) at d:\home\sid_341610\gta5\resources\LSRP\House.cs:448: Der Name 'sender' ist im aktuellen Kontext nicht vorhanden. 
2018-02-08 15:03:23.4007 |  Info | GameServer | Resource lsrp started. 
2018-02-08 15:03:34.9644 |  Info | GameServer | Stopping lsrp 
2018-02-08 15:03:34.9644 |  Info | GameServer | Stopped lsrp. 
2018-02-08 15:03:34.9644 |  Info | GameServer | Starting lsrp 
2018-02-08 15:03:35.1519 | Error | GameServer | Error/warning while compiling script! 
2018-02-08 15:03:35.1519 | Error | GameServer | Error (CS0103) at d:\home\sid_341610\gta5\resources\LSRP\House.cs:448: Der Name 'sender' ist im aktuellen Kontext nicht vorhanden. 
2018-02-08 15:03:35.1519 |  Info | GameServer | Resource lsrp started. 
2018-02-08 15:04:43.5654 | Debug | GameServer | Announcing self to master server... 
2018-02-08 15:04:49.9880 |  Info | GameServer | Stopping lsrp 
2018-02-08 15:04:49.9880 |  Info | GameServer | Stopped lsrp. 
2018-02-08 15:04:49.9880 |  Info | GameServer | Starting lsrp 
2018-02-08 15:04:51.2693 |  Info | ServerAPI | Database initialized! 
2018-02-08 15:04:51.2850 |  Info | ServerAPI | [WHITELIST] Whitelist is aus 
2018-02-08 15:04:51.2850 |  Info | ServerAPI | Loading homes... 
2018-02-08 15:04:51.2850 |  Info | ServerAPI | Loaded Home ID:1 
2018-02-08 15:04:51.2850 |  Info | ServerAPI | Loaded Home ID:2 
2018-02-08 15:04:51.3006 |  Info | ServerAPI | Loaded Home ID:3 
2018-02-08 15:04:51.3006 |  Info | ServerAPI | Loaded Home ID:4 
2018-02-08 15:04:51.3006 |  Info | ServerAPI | Loaded Home ID:5 
2018-02-08 15:04:51.3006 |  Info | ServerAPI | Loaded Home ID:6 
2018-02-08 15:04:51.3006 |  Info | ServerAPI | Loaded Home ID:7 
2018-02-08 15:04:51.3006 |  Info | ServerAPI | Loaded Home ID:8 
2018-02-08 15:04:51.3006 |  Info | ServerAPI | Loaded Home ID:9 
2018-02-08 15:04:51.3006 |  Info | ServerAPI | Loaded Home ID:10 
2018-02-08 15:04:51.3006 |  Info | ServerAPI | Loaded Home ID:11 
2018-02-08 15:04:51.3006 |  Info | ServerAPI | Loaded Home ID:12 
2018-02-08 15:04:51.3006 |  Info | ServerAPI | Loaded Home ID:13 
2018-02-08 15:04:51.3006 |  Info | ServerAPI | Loaded Home ID:14 
2018-02-08 15:04:51.3006 |  Info | ServerAPI | Loaded Home ID:15 
2018-02-08 15:04:51.3162 |  Info | ServerAPI | Loaded Home ID:16 
2018-02-08 15:04:51.3162 |  Info | ServerAPI | Loaded Home ID:17 
2018-02-08 15:04:51.3162 |  Info | ServerAPI | Loaded Home ID:18 
2018-02-08 15:04:51.3162 |  Info | ServerAPI | Loaded Home ID:19 
2018-02-08 15:04:51.3162 |  Info | ServerAPI | Loaded Home ID:20 
2018-02-08 15:04:51.3162 |  Info | GameServer | Resource lsrp started. 
2018-02-08 15:04:51.3318 |  Info | IPLloading | IPL Interios werden geladen... 
2018-02-08 15:04:51.3318 |  Info | IPLloading | IPL Interios erfolgreich geladen... 
2018-02-08 15:04:51.3318 |  Info | Items | Items Lod 
2018-02-08 15:04:51.3475 |  Info | Property | Loading oldskool properties... 
2018-02-08 15:04:51.3631 |  Info | VehicleSpawner | load Owned Vehicles 
2018-02-08 15:04:51.3631 |  Info | Items | Klamottenladen Lod 
2018-02-08 15:04:51.9257 |  Info | Property | Loading oldskool properties... 
2018-02-08 15:04:51.9257 | Error | ScriptingEngine | EXCEPTION IN RESOURCE lsrp INSIDE SCRIPTENGINE Property Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: System.Dynamic.ExpandoObject enthält keine Definition für doormanager.
   bei CallSite.Target(Closure , CallSite , Object )
   bei System.Dynamic.UpdateDelegates.UpdateAndExecute1[T0,TRet](CallSite site, T0 arg0)
   bei IcaroRPG.Property.Newskool..ctor(Boolean locked, Boolean forsale, Int32 hid, Int32 price, Vector3 ev, Int32 doormodel)
   bei IcaroRPG.Property.OnStart()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<InvokeResourceStart>b__26_0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass19_0.<MainThreadLoop>b__0(Object <p0>)
2018-02-08 15:05:02.8799 |  Info | Program | Grand Theft Multiplayer Server v0.1.640.64 
2018-02-08 15:05:02.9112 |  Info | Program |   Interface:         0.0.0.0 
2018-02-08 15:05:02.9112 |  Info | Program |   Port:                29600 
2018-02-08 15:05:02.9112 |  Info | Program |   Name:      ~r~Test Server ~b~ LSRP~g~ http://lossantos-rp.de/ 
2018-02-08 15:05:02.9112 |  Info | Program |   FQDN:                      
2018-02-08 15:05:02.9112 |  Info | Program |   Players:                10 
2018-02-08 15:05:02.9112 |  Info | Program |   Announce:             True 
2018-02-08 15:05:02.9112 |  Warn | Program | Port is not the default one, players on your local network won't be able to automatically detect you! 
2018-02-08 15:05:02.9112 |  Info | Program | Starting... 
2018-02-08 15:05:03.1768 |  Info | ConstantData | Loaded Language de 
2018-02-08 15:05:03.2862 | Debug | GameServer | Announcing self to master server... 
2018-02-08 15:05:03.2862 |  Info | GameServer | Loading resources... 
2018-02-08 15:05:03.3175 |  Info | GameServer | Starting admin 
2018-02-08 15:05:03.4425 |  Info | GameServer | Resource admin started. 
2018-02-08 15:05:03.4425 |  Info | GameServer | Starting LSRP 
2018-02-08 15:05:03.7863 |  Info | ServerAPI | Database initialized! 
2018-02-08 15:05:03.8175 |  Info | ServerAPI | [WHITELIST] Whitelist is aus 
2018-02-08 15:05:03.8175 |  Info | ServerAPI | Loading homes... 
2018-02-08 15:05:03.8331 |  Info | ServerAPI | Loaded Home ID:1 
2018-02-08 15:05:03.8331 |  Info | ServerAPI | Loaded Home ID:2 
2018-02-08 15:05:03.8331 |  Info | ServerAPI | Loaded Home ID:3 
2018-02-08 15:05:03.8331 |  Info | ServerAPI | Loaded Home ID:4 
2018-02-08 15:05:03.8331 |  Info | ServerAPI | Loaded Home ID:5 
2018-02-08 15:05:03.8331 |  Info | ServerAPI | Loaded Home ID:6 
2018-02-08 15:05:03.8331 |  Info | ServerAPI | Loaded Home ID:7 
2018-02-08 15:05:03.8331 |  Info | ServerAPI | Loaded Home ID:8 
2018-02-08 15:05:03.8331 |  Info | ServerAPI | Loaded Home ID:9 
2018-02-08 15:05:03.8331 |  Info | ServerAPI | Loaded Home ID:10 
2018-02-08 15:05:03.8331 |  Info | ServerAPI | Loaded Home ID:11 
2018-02-08 15:05:03.8331 |  Info | ServerAPI | Loaded Home ID:12 
2018-02-08 15:05:03.8331 |  Info | ServerAPI | Loaded Home ID:13 
2018-02-08 15:05:03.8331 |  Info | ServerAPI | Loaded Home ID:14 
2018-02-08 15:05:03.8331 |  Info | ServerAPI | Loaded Home ID:15 
2018-02-08 15:05:03.8331 |  Info | ServerAPI | Loaded Home ID:16 
2018-02-08 15:05:03.8331 |  Info | ServerAPI | Loaded Home ID:17 
2018-02-08 15:05:03.8331 |  Info | ServerAPI | Loaded Home ID:18 
2018-02-08 15:05:03.8331 |  Info | ServerAPI | Loaded Home ID:19 
2018-02-08 15:05:03.8331 |  Info | ServerAPI | Loaded Home ID:20 
2018-02-08 15:05:03.8331 |  Info | GameServer | Resource LSRP started. 
2018-02-08 15:05:03.8331 |  Info | Program | Started! Waiting for connections. 
2018-02-08 15:05:03.8488 |  Info | IPLloading | IPL Interios werden geladen... 
2018-02-08 15:05:03.8488 |  Info | Property | Loading oldskool properties... 
2018-02-08 15:05:03.8488 |  Info | IPLloading | IPL Interios erfolgreich geladen... 
2018-02-08 15:05:03.8488 |  Info | Items | Items Lod 
2018-02-08 15:05:03.8644 |  Info | Items | Klamottenladen Lod 
2018-02-08 15:05:03.9113 |  Info | VehicleSpawner | load Owned Vehicles 
2018-02-08 15:05:03.9425 |  Info | Property | Loading oldskool properties... 
2018-02-08 15:05:03.9425 | Error | ScriptingEngine | EXCEPTION IN RESOURCE LSRP INSIDE SCRIPTENGINE Property Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: System.Dynamic.ExpandoObject enthält keine Definition für doormanager.
   bei CallSite.Target(Closure , CallSite , Object )
   bei System.Dynamic.UpdateDelegates.UpdateAndExecute1[T0,TRet](CallSite site, T0 arg0)
   bei IcaroRPG.Property.Newskool..ctor(Boolean locked, Boolean forsale, Int32 hid, Int32 price, Vector3 ev, Int32 doormodel)
   bei IcaroRPG.Property.OnStart()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<InvokeResourceStart>b__26_0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass19_0.<MainThreadLoop>b__0(Object <p0>)
2018-02-08 15:05:15.3813 |  Info | GameServer | Initiating connection: [46.5.19.4:24813] 
2018-02-08 15:05:15.4907 |  Info | GameServer | Processing connection: JasperRemy (JasperRemy) [46.5.19.4] 
2018-02-08 15:05:15.6313 |  Info | GameServer | Connection established: JasperRemy (JasperRemy) [46.5.19.4] 
2018-02-08 15:05:15.9438 |  Warn | GameServer | Network warning ( 1401 ): Suspected connection exploit attack [176.57.191.226], type: Malformed packet; stated payload length: 2784, remaining bytes: 4, action: blocked. 
2018-02-08 15:07:03.2989 | Debug | GameServer | Announcing self to master server... 
2018-02-08 15:08:20.0882 |  Info | GameServer | Starting lsrp 
2018-02-08 15:08:20.0882 |  Info | GameServer | Stopping LSRP 
2018-02-08 15:08:20.3070 |  Info | IPLloading | Ipl Interios gelöscht... 
2018-02-08 15:08:24.9638 |  Info | GameServer | Stopped LSRP. 
2018-02-08 15:08:25.4169 |  Info | ServerAPI | Database initialized! 
2018-02-08 15:08:25.4326 |  Info | ServerAPI | [WHITELIST] Whitelist is aus 
2018-02-08 15:08:25.4482 |  Info | ServerAPI | Loading homes... 
2018-02-08 15:08:25.4482 |  Info | ServerAPI | Loaded Home ID:1 
2018-02-08 15:08:25.4482 |  Info | ServerAPI | Loaded Home ID:2 
2018-02-08 15:08:25.4482 |  Info | ServerAPI | Loaded Home ID:3 
2018-02-08 15:08:25.4482 |  Info | ServerAPI | Loaded Home ID:4 
2018-02-08 15:08:25.4482 |  Info | ServerAPI | Loaded Home ID:5 
2018-02-08 15:08:25.4482 |  Info | ServerAPI | Loaded Home ID:6 
2018-02-08 15:08:25.4482 |  Info | ServerAPI | Loaded Home ID:7 
2018-02-08 15:08:25.4482 |  Info | ServerAPI | Loaded Home ID:8 
2018-02-08 15:08:25.4482 |  Info | ServerAPI | Loaded Home ID:9 
2018-02-08 15:08:25.4482 |  Info | ServerAPI | Loaded Home ID:10 
2018-02-08 15:08:25.4482 |  Info | ServerAPI | Loaded Home ID:11 
2018-02-08 15:08:25.4482 |  Info | ServerAPI | Loaded Home ID:12 
2018-02-08 15:08:25.4482 |  Info | ServerAPI | Loaded Home ID:13 
2018-02-08 15:08:25.4482 |  Info | ServerAPI | Loaded Home ID:14 
2018-02-08 15:08:25.4638 |  Info | ServerAPI | Loaded Home ID:15 
2018-02-08 15:08:25.4638 |  Info | ServerAPI | Loaded Home ID:16 
2018-02-08 15:08:25.4638 |  Info | ServerAPI | Loaded Home ID:17 
2018-02-08 15:08:25.4638 |  Info | ServerAPI | Loaded Home ID:18 
2018-02-08 15:08:25.4638 |  Info | ServerAPI | Loaded Home ID:19 
2018-02-08 15:08:25.4638 |  Info | ServerAPI | Loaded Home ID:20 
2018-02-08 15:08:25.4638 |  Info | GameServer | Resource lsrp started. 
2018-02-08 15:08:25.4794 |  Info | IPLloading | IPL Interios werden geladen... 
2018-02-08 15:08:25.4794 |  Info | IPLloading | IPL Interios erfolgreich geladen... 
2018-02-08 15:08:25.4794 |  Info | Property | Loading oldskool properties... 
2018-02-08 15:08:25.4794 |  Info | Items | Items Lod 
2018-02-08 15:08:25.4951 |  Info | GameServer | Player disconnected: JasperRemy (JasperRemy) [46.5.19.4], reason: You have been kicked. 
2018-02-08 15:08:25.4951 |  Info | Items | Klamottenladen Lod 
2018-02-08 15:08:25.5107 |  Info | VehicleSpawner | load Owned Vehicles 
2018-02-08 15:08:25.6513 |  Info | Property | Loading oldskool properties... 
2018-02-08 15:08:25.6513 | Error | ScriptingEngine | EXCEPTION IN RESOURCE lsrp INSIDE SCRIPTENGINE Property Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: System.Dynamic.ExpandoObject enthält keine Definition für doormanager.
   bei CallSite.Target(Closure , CallSite , Object )
   bei System.Dynamic.UpdateDelegates.UpdateAndExecute1[T0,TRet](CallSite site, T0 arg0)
   bei IcaroRPG.Property.Newskool..ctor(Boolean locked, Boolean forsale, Int32 hid, Int32 price, Vector3 ev, Int32 doormodel)
   bei IcaroRPG.Property.OnStart()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<InvokeResourceStart>b__26_0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass19_0.<MainThreadLoop>b__0(Object <p0>)
2018-02-08 15:08:26.6358 |  Info | GameServer | Initiating connection: [46.5.19.4:24813] 
2018-02-08 15:08:26.6983 |  Info | GameServer | Processing connection: JasperRemy (JasperRemy) [46.5.19.4] 
2018-02-08 15:08:26.7452 |  Info | GameServer | Connection established: JasperRemy (JasperRemy) [46.5.19.4] 
2018-02-08 15:09:03.3116 | Debug | GameServer | Announcing self to master server... 
2018-02-08 15:09:38.0652 |  Info | GameServer | Stopping lsrp 
2018-02-08 15:09:38.2840 |  Info | IPLloading | Ipl Interios gelöscht... 
2018-02-08 15:09:42.9564 |  Info | GameServer | Stopped lsrp. 
2018-02-08 15:09:42.9564 |  Info | GameServer | Starting lsrp 
2018-02-08 15:09:43.7065 |  Info | ServerAPI | Database initialized! 
2018-02-08 15:09:43.7065 |  Info | ServerAPI | [WHITELIST] Whitelist is aus 
2018-02-08 15:09:43.7221 |  Info | ServerAPI | Loading homes... 
2018-02-08 15:09:43.7221 |  Info | ServerAPI | Loaded Home ID:1 
2018-02-08 15:09:43.7221 |  Info | ServerAPI | Loaded Home ID:2 
2018-02-08 15:09:43.7221 |  Info | ServerAPI | Loaded Home ID:3 
2018-02-08 15:09:43.7221 |  Info | ServerAPI | Loaded Home ID:4 
2018-02-08 15:09:43.7221 |  Info | ServerAPI | Loaded Home ID:5 
2018-02-08 15:09:43.7221 |  Info | ServerAPI | Loaded Home ID:6 
2018-02-08 15:09:43.7221 |  Info | ServerAPI | Loaded Home ID:7 
2018-02-08 15:09:43.7221 |  Info | ServerAPI | Loaded Home ID:8 
2018-02-08 15:09:43.7221 |  Info | ServerAPI | Loaded Home ID:9 
2018-02-08 15:09:43.7221 |  Info | ServerAPI | Loaded Home ID:10 
2018-02-08 15:09:43.7221 |  Info | ServerAPI | Loaded Home ID:11 
2018-02-08 15:09:43.7221 |  Info | ServerAPI | Loaded Home ID:12 
2018-02-08 15:09:43.7221 |  Info | ServerAPI | Loaded Home ID:13 
2018-02-08 15:09:43.7221 |  Info | ServerAPI | Loaded Home ID:14 
2018-02-08 15:09:43.7221 |  Info | ServerAPI | Loaded Home ID:15 
2018-02-08 15:09:43.7221 |  Info | ServerAPI | Loaded Home ID:16 
2018-02-08 15:09:43.7221 |  Info | ServerAPI | Loaded Home ID:17 
2018-02-08 15:09:43.7221 |  Info | ServerAPI | Loaded Home ID:18 
2018-02-08 15:09:43.7221 |  Info | ServerAPI | Loaded Home ID:19 
2018-02-08 15:09:43.7221 |  Info | ServerAPI | Loaded Home ID:20 
2018-02-08 15:09:43.7377 |  Info | GameServer | Resource lsrp started. 
2018-02-08 15:09:43.7533 |  Info | IPLloading | IPL Interios werden geladen... 
2018-02-08 15:09:43.7533 |  Info | IPLloading | IPL Interios erfolgreich geladen... 
2018-02-08 15:09:43.7533 |  Info | Property | Loading oldskool properties... 
2018-02-08 15:09:43.7533 |  Info | GameServer | Player disconnected: JasperRemy (JasperRemy) [46.5.19.4], reason: You have been kicked. 
2018-02-08 15:09:43.7533 |  Info | Items | Items Lod 
2018-02-08 15:09:43.7690 |  Info | Items | Klamottenladen Lod 
2018-02-08 15:09:43.7690 |  Info | VehicleSpawner | load Owned Vehicles 
2018-02-08 15:09:44.0346 |  Info | Property | Loading oldskool properties... 
2018-02-08 15:09:44.0346 | Error | ScriptingEngine | EXCEPTION IN RESOURCE lsrp INSIDE SCRIPTENGINE Property Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: System.Dynamic.ExpandoObject enthält keine Definition für doormanager.
   bei CallSite.Target(Closure , CallSite , Object )
   bei System.Dynamic.UpdateDelegates.UpdateAndExecute1[T0,TRet](CallSite site, T0 arg0)
   bei IcaroRPG.Property.Newskool..ctor(Boolean locked, Boolean forsale, Int32 hid, Int32 price, Vector3 ev, Int32 doormodel)
   bei IcaroRPG.Property.OnStart()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<InvokeResourceStart>b__26_0()
   bei GrandTheftMultiplayer.Server.Models.ScriptingEngine.<>c__DisplayClass19_0.<MainThreadLoop>b__0(Object <p0>)
2018-02-08 15:09:44.5972 |  Info | GameServer | Initiating connection: [46.5.19.4:24813] 
2018-02-08 15:09:44.6597 |  Info | GameServer | Processing connection: JasperRemy (JasperRemy) [46.5.19.4] 
2018-02-08 15:09:44.7066 |  Info | GameServer | Connection established: JasperRemy (JasperRemy) [46.5.19.4] 
2018-02-08 15:11:03.3242 | Debug | GameServer | Announcing self to master server... 
2018-02-08 15:13:03.3369 | Debug | GameServer | Announcing self to master server... 
2018-02-08 15:13:38.7625 |  Info | GameServer | Stopping lsrp 
2018-02-08 15:13:38.9813 |  Info | IPLloading | Ipl Interios gelöscht... 
2018-02-08 15:13:43.6536 |  Info | GameServer | Stopped lsrp. 
2018-02-08 15:13:43.6536 |  Info | GameServer | Starting lsrp 
2018-02-08 15:13:44.5600 |  Info | ServerAPI | Database initialized! 
2018-02-08 15:13:44.5600 |  Info | ServerAPI | [WHITELIST] Whitelist is aus 
2018-02-08 15:13:44.5756 |  Info | ServerAPI | Loading homes... 
2018-02-08 15:13:44.5756 |  Info | ServerAPI | Loaded Home ID:1 
2018-02-08 15:13:44.5756 |  Info | ServerAPI | Loaded Home ID:2 
2018-02-08 15:13:44.5756 |  Info | ServerAPI | Loaded Home ID:3 
2018-02-08 15:13:44.5756 |  Info | ServerAPI | Loaded Home ID:4 
2018-02-08 15:13:44.5756 |  Info | ServerAPI | Loaded Home ID:5 
2018-02-08 15:13:44.5756 |  Info | ServerAPI | Loaded Home ID:6 
2018-02-08 15:13:44.5756 |  Info | ServerAPI | Loaded Home ID:7 
2018-02-08 15:13:44.5756 |  Info | ServerAPI | Loaded Home ID:8 
2018-02-08 15:13:44.5756 |  Info | ServerAPI | Loaded Home ID:9 
2018-02-08 15:13:44.5912 |  Info | ServerAPI | Loaded Home ID:10 
2018-02-08 15:13:44.5912 |  Info | ServerAPI | Loaded Home ID:11 
2018-02-08 15:13:44.5912 |  Info | ServerAPI | Loaded Home ID:12 
2018-02-08 15:13:44.5912 |  Info | ServerAPI | Loaded Home ID:13 
2018-02-08 15:13:44.5912 |  Info | ServerAPI | Loaded Home ID:14 
2018-02-08 15:13:44.5912 |  Info | ServerAPI | Loaded Home ID:15 
2018-02-08 15:13:44.5912 |  Info | ServerAPI | Loaded Home ID:16 
2018-02-08 15:13:44.5912 |  Info | ServerAPI | Loaded Home ID:17 
2018-02-08 15:13:44.5912 |  Info | ServerAPI | Loaded Home ID:18 
2018-02-08 15:13:44.5912 |  Info | ServerAPI | Loaded Home ID:19 
2018-02-08 15:13:44.5912 |  Info | ServerAPI | Loaded Home ID:20 
2018-02-08 15:13:44.5912 |  Info | GameServer | Resource lsrp started. 
2018-02-08 15:13:44.6069 |  Info | IPLloading | IPL Interios werden geladen... 
2018-02-08 15:13:44.6069 |  Info | IPLloading | IPL Interios erfolgreich geladen... 
2018-02-08 15:13:44.6069 |  Info | Items | Items Lod 
2018-02-08 15:13:44.6225 |  Info | GameServer | Player disconnected: JasperRemy (JasperRemy) [46.5.19.4], reason: You have been kicked. 
2018-02-08 15:13:44.6225 |  Info | Property | Loading oldskool properties... 
2018-02-08 15:13:44.6225 |  Info | Items | Klamottenladen Lod 
2018-02-08 15:13:44.6381 |  Info | VehicleSpawner | load Owned Vehicles 
2018-02-08 15:13:44.9663 |  Info | Property | Loading oldskool properties... 
2018-02-08 15:13:44.9819 | Error | ScriptingEngine | EXCEPTION IN RESOURCE lsrp INSIDE SCRIPTENGINE Property Microsoft.CSharp.RuntimeBinder.RuntimeBinderException: System.Dynamic.ExpandoObject enthält keine Definition für doormanager.
   bei CallSite.Target(Closure , CallSite , Object )
   bei System.Dynamic.UpdateDelegates.UpdateAndExecute1[T0,TRet](CallSite site, T0 arg0)
